id,Exited
165378,0.12848993
165379,0.026855178
165380,0.07257262
165381,0.060959596
165382,0.0069756727
165383,0.0051904637
165384,0.03146671
165385,0.14241673
165386,0.88131064
165387,0.010720391
165388,0.21178325
165389,0.10611457
165390,0.6485202
165391,0.005511524
165392,0.05867423
165393,0.09585901
165394,0.075483635
165395,0.015530505
165396,0.02831069
165397,0.0274079
165398,0.5731231
165399,0.04714934
165400,0.069322325
165401,0.040822007
165402,0.39562696
165403,0.034705516
165404,0.07169408
165405,0.1505581
165406,0.03808461
165407,0.029554944
165408,0.19769982
165409,0.00470953
165410,0.014306128
165411,0.030487249
165412,0.03252389
165413,0.012418023
165414,0.043784946
165415,0.059161197
165416,0.8598448
165417,0.013950265
165418,0.008935704
165419,0.70269114
165420,0.024195021
165421,0.7257889
165422,0.026268579
165423,0.015249639
165424,0.021612756
165425,0.5873959
165426,0.07832138
165427,0.0930396
165428,0.3454013
165429,0.670053
165430,0.04659373
165431,0.04729068
165432,0.37604448
165433,0.94927794
165434,0.88383955
165435,0.08688446
165436,0.3100936
165437,0.010554173
165438,0.01570144
165439,0.11873555
165440,0.7205313
165441,0.7013714
165442,0.024745736
165443,0.015743973
165444,0.057736434
165445,0.25596666
165446,0.09072379
165447,0.009147468
165448,0.222919
165449,0.0031772708
165450,0.009366892
165451,0.009319249
165452,0.5769319
165453,0.030107487
165454,0.5121703
165455,0.041349385
165456,0.52515143
165457,0.7213362
165458,0.008282338
165459,0.050432395
165460,0.030167341
165461,0.019188397
165462,0.049512386
165463,0.075403795
165464,0.063154064
165465,0.88657475
165466,0.0064405156
165467,0.049668662
165468,0.08732788
165469,0.047528196
165470,0.056115337
165471,0.30191684
165472,0.0055362303
165473,0.036327817
165474,0.32109955
165475,0.09763314
165476,0.37603882
165477,0.12368279
165478,0.17517084
165479,0.22935615
165480,0.039050546
165481,0.8936448
165482,0.0065404577
165483,0.21667305
165484,0.02599779
165485,0.3205734
165486,0.118850745
165487,0.0703931
165488,0.024819775
165489,0.020435235
165490,0.015950745
165491,0.13042453
165492,0.15945636
165493,0.13316408
165494,0.021159958
165495,0.56007683
165496,0.032493703
165497,0.24166529
165498,0.12573257
165499,0.0142586855
165500,0.01471082
165501,0.20604524
165502,0.0057292064
165503,0.01481138
165504,0.8530751
165505,0.712165
165506,0.011506018
165507,0.073442265
165508,0.06486985
165509,0.2674584
165510,0.2979453
165511,0.06851571
165512,0.04378686
165513,0.16346309
165514,0.18644755
165515,0.008467237
165516,0.07212355
165517,0.09691679
165518,0.0054469365
165519,0.54761904
165520,0.11306553
165521,0.14331383
165522,0.020124143
165523,0.08871821
165524,0.089489795
165525,0.08650104
165526,0.3955906
165527,0.6179045
165528,0.0058647403
165529,0.0846331
165530,0.23045778
165531,0.046191126
165532,0.3050878
165533,0.018934678
165534,0.18780774
165535,0.03416059
165536,0.033544824
165537,0.061335284
165538,0.15048179
165539,0.037671164
165540,0.018452732
165541,0.12738101
165542,0.018495247
165543,0.0153773725
165544,0.009101235
165545,0.12644677
165546,0.10208018
165547,0.015339018
165548,0.07507856
165549,0.07818025
165550,0.09893056
165551,0.007904819
165552,0.108064935
165553,0.60171294
165554,0.015198316
165555,0.11239519
165556,0.0964346
165557,0.07249722
165558,0.0087415865
165559,0.007870121
165560,0.16914457
165561,0.65927374
165562,0.55185366
165563,0.06937833
165564,0.43691173
165565,0.52052104
165566,0.024588095
165567,0.6649888
165568,0.080178514
165569,0.14435464
165570,0.03409172
165571,0.011741922
165572,0.59519243
165573,0.072155595
165574,0.05480404
165575,0.13976148
165576,0.006365154
165577,0.015026557
165578,0.86398816
165579,0.11405805
165580,0.020713514
165581,0.15722868
165582,0.797157
165583,0.18316372
165584,0.065557964
165585,0.7236702
165586,0.3180943
165587,0.009172777
165588,0.49660078
165589,0.17530487
165590,0.43534148
165591,0.56300575
165592,0.008067595
165593,0.011350541
165594,0.03804401
165595,0.13870665
165596,0.011663291
165597,0.007796223
165598,0.114882626
165599,0.116684146
165600,0.0055167717
165601,0.02559448
165602,0.037174817
165603,0.64229745
165604,0.009465855
165605,0.032145523
165606,0.08530368
165607,0.35770357
165608,0.18774976
165609,0.20202084
165610,0.13195747
165611,0.0711784
165612,0.013890035
165613,0.40540713
165614,0.28856316
165615,0.43919823
165616,0.06905598
165617,0.11618733
165618,0.5432297
165619,0.78862816
165620,0.13792107
165621,0.020913228
165622,0.035112984
165623,0.0069773975
165624,0.023664935
165625,0.36631343
165626,0.015263853
165627,0.28494608
165628,0.010100485
165629,0.7797241
165630,0.10801203
165631,0.026347235
165632,0.093653515
165633,0.030306274
165634,0.005761746
165635,0.10856112
165636,0.062067844
165637,0.05233724
165638,0.048229985
165639,0.062392473
165640,0.5952042
165641,0.02605729
165642,0.023613
165643,0.22013727
165644,0.004877433
165645,0.18379794
165646,0.0064120726
165647,0.014012379
165648,0.6493839
165649,0.009136773
165650,0.654157
165651,0.034221623
165652,0.04356064
165653,0.1453321
165654,0.008605359
165655,0.020484269
165656,0.40110764
165657,0.72350204
165658,0.11959116
165659,0.89780223
165660,0.12530988
165661,0.94338495
165662,0.61506444
165663,0.08021439
165664,0.02204929
165665,0.026140986
165666,0.2804449
165667,0.67002434
165668,0.020597225
165669,0.42605036
165670,0.012460299
165671,0.008816841
165672,0.046206314
165673,0.86741596
165674,0.4988517
165675,0.06866401
165676,0.32667524
165677,0.035931446
165678,0.2607115
165679,0.014614846
165680,0.011421117
165681,0.09184645
165682,0.0058528148
165683,0.071879685
165684,0.14480887
165685,0.054060116
165686,0.02071777
165687,0.082291424
165688,0.87804425
165689,0.03162139
165690,0.18151496
165691,0.0042670816
165692,0.53827745
165693,0.015107708
165694,0.012535019
165695,0.008181028
165696,0.12825052
165697,0.014312342
165698,0.039977584
165699,0.09396564
165700,0.10860803
165701,0.5910753
165702,0.054616336
165703,0.29933432
165704,0.007523776
165705,0.026101727
165706,0.15424044
165707,0.015249761
165708,0.18004626
165709,0.041449964
165710,0.2712176
165711,0.0073849456
165712,0.0052900584
165713,0.0651953
165714,0.585192
165715,0.0055614845
165716,0.7030829
165717,0.9488985
165718,0.23971854
165719,0.016703114
165720,0.06288684
165721,0.21321313
165722,0.17195198
165723,0.033234052
165724,0.85186815
165725,0.010003767
165726,0.6793973
165727,0.04433691
165728,0.032814037
165729,0.6454119
165730,0.033424415
165731,0.16154185
165732,0.27110004
165733,0.033618774
165734,0.12645265
165735,0.0141526535
165736,0.11405296
165737,0.7667266
165738,0.0194184
165739,0.37776574
165740,0.40904236
165741,0.057526197
165742,0.06696822
165743,0.06497632
165744,0.01918087
165745,0.2071922
165746,0.60555816
165747,0.0071433233
165748,0.67174864
165749,0.14116456
165750,0.044595454
165751,0.24365525
165752,0.020354558
165753,0.18655762
165754,0.1296386
165755,0.05852812
165756,0.22946696
165757,0.026756061
165758,0.13980816
165759,0.29761276
165760,0.19567774
165761,0.8623901
165762,0.8359003
165763,0.1682222
165764,0.041156907
165765,0.53844464
165766,0.03062213
165767,0.08067598
165768,0.19260116
165769,0.065224245
165770,0.22672188
165771,0.1784224
165772,0.018630767
165773,0.017058952
165774,0.02187423
165775,0.01030547
165776,0.21563454
165777,0.11720294
165778,0.043488413
165779,0.09711707
165780,0.8088781
165781,0.40060416
165782,0.0348417
165783,0.87271243
165784,0.8864945
165785,0.111867584
165786,0.05599995
165787,0.011667612
165788,0.13461679
165789,0.17297125
165790,0.5772165
165791,0.016494928
165792,0.057361964
165793,0.051504377
165794,0.01765254
165795,0.12996624
165796,0.08023753
165797,0.010890075
165798,0.12061917
165799,0.08647656
165800,0.08606669
165801,0.5271929
165802,0.009796265
165803,0.12487219
165804,0.3158157
165805,0.92823875
165806,0.0074339053
165807,0.0057236487
165808,0.9081605
165809,0.07239699
165810,0.07279099
165811,0.012738446
165812,0.9330805
165813,0.35674307
165814,0.028274463
165815,0.013958695
165816,0.019305052
165817,0.01377622
165818,0.23575903
165819,0.9636138
165820,0.14888807
165821,0.29075438
165822,0.04313233
165823,0.0044801384
165824,0.07980554
165825,0.0834267
165826,0.07548036
165827,0.898488
165828,0.0034483005
165829,0.349837
165830,0.27318424
165831,0.06981134
165832,0.009994185
165833,0.018691862
165834,0.088583514
165835,0.13311674
165836,0.018803468
165837,0.054741964
165838,0.021078823
165839,0.08760109
165840,0.13863768
165841,0.015578243
165842,0.06050399
165843,0.077133864
165844,0.046354707
165845,0.13616674
165846,0.027244646
165847,0.0036050142
165848,0.027485318
165849,0.29738283
165850,0.076360606
165851,0.04293213
165852,0.36015105
165853,0.012855486
165854,0.09950011
165855,0.04861185
165856,0.013687675
165857,0.15563297
165858,0.0363826
165859,0.0050420617
165860,0.008027608
165861,0.10363401
165862,0.006348152
165863,0.013771946
165864,0.07289006
165865,0.16137484
165866,0.032101218
165867,0.3953154
165868,0.044111297
165869,0.012676044
165870,0.8315485
165871,0.4490548
165872,0.20255923
165873,0.017594108
165874,0.018109296
165875,0.66907203
165876,0.4381702
165877,0.14413922
165878,0.022154737
165879,0.009623953
165880,0.20064843
165881,0.96435404
165882,0.5083403
165883,0.011352756
165884,0.6797018
165885,0.38819155
165886,0.007252677
165887,0.80718195
165888,0.6261866
165889,0.010841906
165890,0.3163203
165891,0.06258885
165892,0.030494455
165893,0.64507556
165894,0.084955834
165895,0.029064842
165896,0.73799616
165897,0.03524389
165898,0.011600833
165899,0.12778637
165900,0.015272463
165901,0.11570592
165902,0.14355983
165903,0.083479345
165904,0.01386938
165905,0.14705794
165906,0.07600126
165907,0.054406837
165908,0.22473
165909,0.040748235
165910,0.0920324
165911,0.027649708
165912,0.32861674
165913,0.042272177
165914,0.3120288
165915,0.097907804
165916,0.21572398
165917,0.036208507
165918,0.3436571
165919,0.016205927
165920,0.98739105
165921,0.027606273
165922,0.044459317
165923,0.8100333
165924,0.03183117
165925,0.1821155
165926,0.083795995
165927,0.011881122
165928,0.33207592
165929,0.01793011
165930,0.8507525
165931,0.06811569
165932,0.8505986
165933,0.061277017
165934,0.07031655
165935,0.025448835
165936,0.055343837
165937,0.016784782
165938,0.7654854
165939,0.4811455
165940,0.90315557
165941,0.05912795
165942,0.004818996
165943,0.25081405
165944,0.28959966
165945,0.07242013
165946,0.5457872
165947,0.0104560135
165948,0.031971533
165949,0.012092847
165950,0.11935674
165951,0.27512512
165952,0.34900048
165953,0.047289927
165954,0.8514164
165955,0.09178039
165956,0.7993608
165957,0.011137863
165958,0.02291885
165959,0.029749744
165960,0.016312758
165961,0.0342211
165962,0.97242254
165963,0.6550809
165964,0.007633594
165965,0.005031175
165966,0.8383095
165967,0.0089396145
165968,0.8427847
165969,0.11602755
165970,0.28660077
165971,0.8675206
165972,0.4750302
165973,0.068219654
165974,0.058574565
165975,0.7355086
165976,0.026368184
165977,0.023504665
165978,0.46463996
165979,0.17255633
165980,0.013978012
165981,0.11432313
165982,0.11593357
165983,0.058407
165984,0.14979157
165985,0.059704885
165986,0.03575361
165987,0.101345494
165988,0.46477506
165989,0.062472146
165990,0.038139608
165991,0.6877032
165992,0.06246504
165993,0.09901699
165994,0.08560378
165995,0.14352645
165996,0.13131586
165997,0.62234217
165998,0.067131065
165999,0.025701787
166000,0.07044968
166001,0.031776268
166002,0.035925508
166003,0.03145357
166004,0.019526482
166005,0.04968952
166006,0.058024164
166007,0.024251882
166008,0.008429801
166009,0.14899918
166010,0.9405319
166011,0.03072083
166012,0.008472327
166013,0.055684157
166014,0.10682471
166015,0.06757847
166016,0.39561057
166017,0.040228296
166018,0.17317948
166019,0.009236071
166020,0.00799905
166021,0.08681225
166022,0.03729535
166023,0.0084221475
166024,0.38089067
166025,0.045677688
166026,0.060267914
166027,0.0101232985
166028,0.9122112
166029,0.07742794
166030,0.006308452
166031,0.38661963
166032,0.14002627
166033,0.042199273
166034,0.026239658
166035,0.5566623
166036,0.8499766
166037,0.2729296
166038,0.011863558
166039,0.009744204
166040,0.8755915
166041,0.013803295
166042,0.012045741
166043,0.095127545
166044,0.03336836
166045,0.084424525
166046,0.52810836
166047,0.02140145
166048,0.034476064
166049,0.20080528
166050,0.40397725
166051,0.021686181
166052,0.4814361
166053,0.49462017
166054,0.02489346
166055,0.7362419
166056,0.037341584
166057,0.009189151
166058,0.74722034
166059,0.97192943
166060,0.23974559
166061,0.381249
166062,0.54740804
166063,0.8484112
166064,0.019582147
166065,0.26441586
166066,0.018796075
166067,0.40487474
166068,0.14111729
166069,0.26572907
166070,0.8547662
166071,0.003691227
166072,0.14472942
166073,0.2072398
166074,0.2604597
166075,0.14920105
166076,0.15557206
166077,0.056134604
166078,0.4044638
166079,0.13901506
166080,0.17427088
166081,0.047897276
166082,0.12599345
166083,0.18614237
166084,0.06793357
166085,0.098744385
166086,0.0876224
166087,0.13100454
166088,0.15680434
166089,0.032501426
166090,0.22106096
166091,0.22853205
166092,0.91909283
166093,0.12262625
166094,0.916643
166095,0.008624228
166096,0.17400603
166097,0.038433004
166098,0.33048025
166099,0.6042403
166100,0.068233386
166101,0.022027656
166102,0.019633276
166103,0.014141374
166104,0.15150845
166105,0.05788873
166106,0.6633582
166107,0.22958395
166108,0.8192078
166109,0.11996358
166110,0.051226012
166111,0.015156409
166112,0.038980875
166113,0.10515969
166114,0.16918032
166115,0.05669153
166116,0.11954416
166117,0.03533712
166118,0.041582923
166119,0.009765466
166120,0.013051386
166121,0.022343803
166122,0.046285026
166123,0.0031846142
166124,0.010733856
166125,0.2074439
166126,0.06365487
166127,0.03586436
166128,0.020096306
166129,0.92490816
166130,0.5593075
166131,0.15177314
166132,0.098066084
166133,0.053942356
166134,0.19580911
166135,0.5112776
166136,0.011085916
166137,0.5362651
166138,0.04523054
166139,0.26504445
166140,0.4785383
166141,0.0059010996
166142,0.020236053
166143,0.27069032
166144,0.37973866
166145,0.009057031
166146,0.024214594
166147,0.5459409
166148,0.21880282
166149,0.010122401
166150,0.020915866
166151,0.45734602
166152,0.053518195
166153,0.07609831
166154,0.014706605
166155,0.24658771
166156,0.028925188
166157,0.2216409
166158,0.17124425
166159,0.4814751
166160,0.014808828
166161,0.044080183
166162,0.36466488
166163,0.0046144603
166164,0.06501028
166165,0.05189775
166166,0.016103638
166167,0.07661121
166168,0.1987736
166169,0.028371401
166170,0.48510948
166171,0.016441366
166172,0.5637091
166173,0.18601958
166174,0.08748944
166175,0.020133326
166176,0.0045958087
166177,0.54199374
166178,0.14109944
166179,0.04930333
166180,0.046974096
166181,0.043765124
166182,0.39069772
166183,0.89037013
166184,0.04060632
166185,0.012582064
166186,0.10581967
166187,0.28124496
166188,0.21692564
166189,0.035040308
166190,0.048186228
166191,0.41874048
166192,0.34228727
166193,0.20942624
166194,0.08597937
166195,0.71387655
166196,0.27743164
166197,0.532987
166198,0.0759437
166199,0.11545005
166200,0.070490256
166201,0.79539114
166202,0.05684369
166203,0.016907936
166204,0.35345057
166205,0.7582776
166206,0.8216411
166207,0.5480727
166208,0.7646932
166209,0.025611285
166210,0.010188078
166211,0.009423151
166212,0.06814473
166213,0.027175779
166214,0.21490185
166215,0.039248332
166216,0.039869063
166217,0.00844191
166218,0.8439513
166219,0.06806596
166220,0.25231326
166221,0.6450251
166222,0.5573053
166223,0.04944093
166224,0.09862514
166225,0.16921186
166226,0.08714355
166227,0.116963886
166228,0.9732237
166229,0.018574733
166230,0.016675873
166231,0.09275836
166232,0.02669508
166233,0.026575277
166234,0.015042319
166235,0.032748293
166236,0.010103264
166237,0.8137535
166238,0.92356336
166239,0.017560694
166240,0.0124784885
166241,0.029981935
166242,0.0703383
166243,0.0235694
166244,0.2413422
166245,0.026950555
166246,0.009259554
166247,0.23981825
166248,0.07915833
166249,0.15164606
166250,0.006679468
166251,0.09606962
166252,0.034062047
166253,0.56825316
166254,0.010366596
166255,0.0056755184
166256,0.15691116
166257,0.97369325
166258,0.011673051
166259,0.824989
166260,0.0046712887
166261,0.90948355
166262,0.032699026
166263,0.8770026
166264,0.016628651
166265,0.16700651
166266,0.004892593
166267,0.13403817
166268,0.16833144
166269,0.08287026
166270,0.102579474
166271,0.019253423
166272,0.012568381
166273,0.25362635
166274,0.006132649
166275,0.011926665
166276,0.22449893
166277,0.31694633
166278,0.012609748
166279,0.048249394
166280,0.07144714
166281,0.23124182
166282,0.13057327
166283,0.05964403
166284,0.08343247
166285,0.13759975
166286,0.27724573
166287,0.08752118
166288,0.03514665
166289,0.042454693
166290,0.42951837
166291,0.005553737
166292,0.0065999217
166293,0.41775712
166294,0.06707641
166295,0.08981848
166296,0.13263886
166297,0.06446751
166298,0.10165618
166299,0.8358572
166300,0.0637561
166301,0.035100754
166302,0.13846579
166303,0.108465195
166304,0.35132664
166305,0.06611523
166306,0.31804654
166307,0.005361643
166308,0.90070635
166309,0.1744761
166310,0.5279883
166311,0.91572994
166312,0.14180009
166313,0.07625472
166314,0.12349686
166315,0.018446416
166316,0.24543078
166317,0.080466636
166318,0.067228496
166319,0.021975406
166320,0.1608243
166321,0.03323771
166322,0.9001666
166323,0.11441868
166324,0.6781526
166325,0.17930996
166326,0.42547628
166327,0.012685298
166328,0.116697885
166329,0.21587169
166330,0.16043876
166331,0.7176223
166332,0.052194223
166333,0.3788728
166334,0.16043489
166335,0.061595846
166336,0.00945568
166337,0.43733862
166338,0.01680494
166339,0.97473246
166340,0.0039560557
166341,0.047106452
166342,0.26573405
166343,0.042268537
166344,0.019369923
166345,0.09256498
166346,0.8460407
166347,0.89525276
166348,0.89896226
166349,0.16323982
166350,0.014668527
166351,0.008182781
166352,0.68412846
166353,0.13521498
166354,0.31621096
166355,0.12263575
166356,0.18382055
166357,0.09614658
166358,0.076082535
166359,0.04147374
166360,0.09283148
166361,0.04429098
166362,0.804085
166363,0.87100255
166364,0.014625405
166365,0.12222806
166366,0.020867247
166367,0.43915918
166368,0.14319022
166369,0.07192493
166370,0.68524504
166371,0.5687295
166372,0.14349467
166373,0.71597606
166374,0.041788656
166375,0.017291537
166376,0.94943935
166377,0.73322594
166378,0.043629132
166379,0.0596074
166380,0.75262153
166381,0.005199113
166382,0.28267154
166383,0.026927618
166384,0.022899777
166385,0.43325084
166386,0.17571948
166387,0.025078483
166388,0.008605306
166389,0.25324702
166390,0.06084989
166391,0.03705694
166392,0.2539677
166393,0.039778993
166394,0.6647366
166395,0.009974841
166396,0.021589048
166397,0.36009243
166398,0.6744529
166399,0.39051902
166400,0.011829174
166401,0.011110916
166402,0.01732151
166403,0.3545077
166404,0.52446115
166405,0.034030885
166406,0.26119146
166407,0.08502518
166408,0.022642229
166409,0.0115639195
166410,0.033896636
166411,0.05458748
166412,0.23924148
166413,0.03137865
166414,0.2499298
166415,0.44418114
166416,0.01623095
166417,0.06612881
166418,0.2028821
166419,0.02671333
166420,0.9474772
166421,0.01611409
166422,0.39505842
166423,0.0868754
166424,0.48208058
166425,0.008999826
166426,0.121569686
166427,0.2929507
166428,0.2535205
166429,0.02195839
166430,0.7806564
166431,0.008373435
166432,0.050154075
166433,0.05406429
166434,0.11821209
166435,0.05437862
166436,0.25162756
166437,0.96496403
166438,0.8888217
166439,0.05600214
166440,0.13623507
166441,0.012744787
166442,0.0061972765
166443,0.012904665
166444,0.8035252
166445,0.1641875
166446,0.02390616
166447,0.07428393
166448,0.008052396
166449,0.01275191
166450,0.72549736
166451,0.95558774
166452,0.05931666
166453,0.028596023
166454,0.31814003
166455,0.02270776
166456,0.004186341
166457,0.9326385
166458,0.022014404
166459,0.36432922
166460,0.118899085
166461,0.11065448
166462,0.043392424
166463,0.7180664
166464,0.78080237
166465,0.07132747
166466,0.057047024
166467,0.4959315
166468,0.011782695
166469,0.011854847
166470,0.53960335
166471,0.0045111333
166472,0.53541094
166473,0.013804353
166474,0.08291929
166475,0.2785574
166476,0.016708722
166477,0.03329872
166478,0.014721737
166479,0.02771811
166480,0.08318565
166481,0.53468525
166482,0.20950606
166483,0.8558316
166484,0.7405272
166485,0.6693679
166486,0.18543585
166487,0.0039961766
166488,0.021570725
166489,0.03249037
166490,0.9614878
166491,0.015158992
166492,0.4092056
166493,0.0597837
166494,0.014013506
166495,0.080447845
166496,0.19543384
166497,0.40179387
166498,0.025996534
166499,0.041613813
166500,0.018104238
166501,0.053179573
166502,0.81397957
166503,0.024588369
166504,0.07834557
166505,0.08404973
166506,0.020082267
166507,0.0104748225
166508,0.8187178
166509,0.77540994
166510,0.38273025
166511,0.01708663
166512,0.19340126
166513,0.068070166
166514,0.84112483
166515,0.10197811
166516,0.2655492
166517,0.75345945
166518,0.0058825156
166519,0.010723512
166520,0.14610693
166521,0.005990313
166522,0.035343092
166523,0.58730465
166524,0.76322395
166525,0.0069022034
166526,0.007682568
166527,0.11609543
166528,0.10415736
166529,0.08624647
166530,0.00800658
166531,0.09163307
166532,0.01749038
166533,0.13799733
166534,0.06935143
166535,0.65159655
166536,0.023843018
166537,0.04103046
166538,0.008249741
166539,0.03591086
166540,0.03715312
166541,0.042914316
166542,0.79217225
166543,0.08475007
166544,0.10495689
166545,0.010664634
166546,0.19761054
166547,0.15961191
166548,0.491898
166549,0.32015648
166550,0.1441179
166551,0.008949007
166552,0.2977957
166553,0.014099594
166554,0.40562418
166555,0.1251806
166556,0.02627302
166557,0.092254266
166558,0.9820931
166559,0.015708242
166560,0.23166628
166561,0.25846523
166562,0.038838696
166563,0.11053726
166564,0.45930198
166565,0.20619054
166566,0.1063432
166567,0.010203438
166568,0.020049185
166569,0.38619745
166570,0.1890451
166571,0.015956404
166572,0.013200032
166573,0.29024392
166574,0.0132564
166575,0.9561796
166576,0.024241706
166577,0.02932308
166578,0.035387643
166579,0.16629519
166580,0.25395018
166581,0.031503554
166582,0.010339798
166583,0.030836824
